,ZIP_CODE,PO_NAME,STATE,ZIP_TYPE,ZCTA,Zip_join_type,USR
29310,68948,Holbrook,NE,Zip Code Area,68948,Zip Matches ZCTA,R
29311,68949,Holdrege,NE,Zip Code Area,68949,Zip Matches ZCTA,R
29312,68950,Holstein,NE,Zip Code Area,68950,Zip Matches ZCTA,R
29313,68952,Inavale,NE,Zip Code Area,68952,Zip Matches ZCTA,R
29314,68954,Inland,NE,Zip Code Area,68954,Zip Matches ZCTA,R
29315,68955,Juniata,NE,Zip Code Area,68955,Zip Matches ZCTA,R
29316,68956,Kenesaw,NE,Zip Code Area,68956,Zip Matches ZCTA,R
29317,68957,Lawrence,NE,Zip Code Area,68957,Zip Matches ZCTA,R
29318,68958,Loomis,NE,Zip Code Area,68958,Zip Matches ZCTA,R
29319,68959,Minden,NE,Zip Code Area,68959,Zip Matches ZCTA,R
29320,68960,Naponee,NE,Zip Code Area,68960,Zip matches ZCTA,R
29321,68961,Nelson,NE,Zip Code Area,68961,Zip Matches ZCTA,R
29322,68964,Oak,NE,Zip Code Area,68964,Zip Matches ZCTA,R
29323,68966,Orleans,NE,Zip Code Area,68966,Zip Matches ZCTA,R
29324,68967,Oxford,NE,Zip Code Area,68967,Zip Matches ZCTA,R
29325,68969,Ragan,NE,Zip Code Area,68969,Zip Matches ZCTA,R
29326,68970,Red Cloud,NE,Zip Code Area,68970,Zip Matches ZCTA,R
29327,68971,Republican City,NE,Zip Code Area,68971,Zip Matches ZCTA,R
29328,68972,Riverton,NE,Zip Code Area,68972,Zip Matches ZCTA,R
29329,68973,Roseland,NE,Zip Code Area,68973,Zip Matches ZCTA,R
29330,68974,Ruskin,NE,Zip Code Area,68974,Zip Matches ZCTA,R
29331,68975,Saronville,NE,Zip Code Area,68975,Zip Matches ZCTA,R
29332,68976,Smithfield,NE,Zip Code Area,68976,Zip Matches ZCTA,R
29333,68977,Stamford,NE,Zip Code Area,68977,Zip Matches ZCTA,R
29334,68978,Superior,NE,Zip Code Area,68978,Zip Matches ZCTA,R
29335,68979,Sutton,NE,Zip Code Area,68979,Zip Matches ZCTA,R
29336,68980,Trumbull,NE,Zip Code Area,68980,Zip Matches ZCTA,R
29337,68981,Upland,NE,Zip Code Area,68981,Zip Matches ZCTA,R
29338,68982,Wilcox,NE,Zip Code Area,68982,Zip Matches ZCTA,R
29339,69001,Mc Cook,NE,Zip Code Area,69001,Zip Matches ZCTA,R
29340,69020,Bartley,NE,Zip Code Area,69020,Zip Matches ZCTA,R
29341,69021,Benkelman,NE,Zip Code Area,69021,Zip Matches ZCTA,R
29342,69022,Cambridge,NE,Zip Code Area,69022,Zip Matches ZCTA,R
29343,69023,Champion,NE,Zip Code Area,69023,Zip matches ZCTA,R
29344,69024,Culbertson,NE,Zip Code Area,69024,Zip Matches ZCTA,R
29345,69025,Curtis,NE,Zip Code Area,69025,Zip Matches ZCTA,R
29346,69026,Danbury,NE,Zip Code Area,69026,Zip Matches ZCTA,R
29347,69027,Enders,NE,Zip Code Area,69027,Zip Matches ZCTA,R
29348,69028,Eustis,NE,Zip Code Area,69028,Zip Matches ZCTA,R
29349,69029,Farnam,NE,Zip Code Area,69029,Zip Matches ZCTA,R
29350,69030,Haigler,NE,Zip Code Area,69030,Zip Matches ZCTA,R
29351,69032,Hayes Center,NE,Zip Code Area,69032,Zip Matches ZCTA,R
29352,69033,Imperial,NE,Zip Code Area,69033,Zip Matches ZCTA,R
29353,69034,Indianola,NE,Zip Code Area,69034,Zip Matches ZCTA,R
29354,69036,Lebanon,NE,Zip Code Area,69036,Zip Matches ZCTA,R
29355,69037,Max,NE,Zip Code Area,69037,Zip Matches ZCTA,R
29356,69038,Maywood,NE,Zip Code Area,69038,Zip Matches ZCTA,R
29357,69039,Moorefield,NE,Zip Code Area,69039,Zip Matches ZCTA,R
29358,69040,Palisade,NE,Zip Code Area,69040,Zip Matches ZCTA,R
29359,69041,Parks,NE,Zip Code Area,69041,Zip Matches ZCTA,R
29360,69042,Stockville,NE,Zip Code Area,69042,Zip Matches ZCTA,R
29361,69043,Stratton,NE,Zip Code Area,69043,Zip Matches ZCTA,R
29362,69044,Trenton,NE,Zip Code Area,69044,Zip Matches ZCTA,R
29363,69045,Wauneta,NE,Zip Code Area,69045,Zip Matches ZCTA,R
29364,69046,Wilsonville,NE,Zip Code Area,69046,Zip Matches ZCTA,R
29365,69101,North Platte,NE,Zip Code Area,69101,Zip Matches ZCTA,S
29366,69103,North Platte,NE,Post Office or large volume customer,69101,Spatial join to ZCTA,S
29367,69120,Arnold,NE,Zip Code Area,69120,Zip Matches ZCTA,R
29368,69121,Arthur,NE,Zip Code Area,69121,Zip Matches ZCTA,R
29369,69122,Big Springs,NE,Zip Code Area,69122,Zip Matches ZCTA,R
29370,69123,Brady,NE,Zip Code Area,69123,Zip Matches ZCTA,R
29371,69125,Broadwater,NE,Zip Code Area,69125,Zip Matches ZCTA,R
29372,69127,Brule,NE,Zip Code Area,69127,Zip Matches ZCTA,R
29373,69128,Bushnell,NE,Zip Code Area,69128,Zip Matches ZCTA,R
29374,69129,Chappell,NE,Zip Code Area,69129,Zip Matches ZCTA,R
29375,69130,Cozad,NE,Zip Code Area,69130,Zip Matches ZCTA,R
29376,69131,Dalton,NE,Zip Code Area,69131,Zip Matches ZCTA,R
29377,69132,Dickens,NE,Zip Code Area,69132,Zip Matches ZCTA,R
29378,69133,Dix,NE,Zip Code Area,69133,Zip Matches ZCTA,R
29379,69134,Elsie,NE,Zip Code Area,69134,Zip Matches ZCTA,R
29380,69135,Elsmere,NE,Post Office or large volume customer,69135,Zip matches ZCTA,R
29381,69138,Gothenburg,NE,Zip Code Area,69138,Zip Matches ZCTA,R
29382,69140,Grant,NE,Zip Code Area,69140,Zip Matches ZCTA,R
29383,69141,Gurley,NE,Zip Code Area,69141,Zip Matches ZCTA,R
29384,69142,Halsey,NE,Zip Code Area,69142,Zip Matches ZCTA,R
29385,69143,Hershey,NE,Zip Code Area,69143,Zip Matches ZCTA,R
29386,69144,Keystone,NE,Zip Code Area,69144,Zip Matches ZCTA,R
29387,69145,Kimball,NE,Zip Code Area,69145,Zip Matches ZCTA,R
29388,69146,Lemoyne,NE,Zip Code Area,69146,Zip Matches ZCTA,R
29389,69147,Lewellen,NE,Zip Code Area,69147,Zip Matches ZCTA,R
29390,69148,Lisco,NE,Zip Code Area,69148,Zip Matches ZCTA,R
29391,69149,Lodgepole,NE,Zip Code Area,69149,Zip Matches ZCTA,R
29392,69150,Madrid,NE,Zip Code Area,69150,Zip Matches ZCTA,R
29393,69151,Maxwell,NE,Zip Code Area,69151,Zip Matches ZCTA,R
29394,69152,Mullen,NE,Zip Code Area,69152,Zip Matches ZCTA,R
29395,69153,Ogallala,NE,Zip Code Area,69153,Zip Matches ZCTA,R
29396,69154,Oshkosh,NE,Zip Code Area,69154,Zip Matches ZCTA,R
29397,69190,Oshkosh,NE,Post Office or large volume customer,69154,Spatial join to ZCTA,R
29398,69155,Paxton,NE,Zip Code Area,69155,Zip Matches ZCTA,R
29399,69156,Potter,NE,Zip Code Area,69156,Zip Matches ZCTA,R
29400,69157,Purdum,NE,Zip Code Area,69157,Zip matches ZCTA,R
29401,69160,Sidney,NE,Post Office or large volume customer,69162,Spatial join to ZCTA,R
29402,69162,Sidney,NE,Zip Code Area,69162,Zip Matches ZCTA,R
29403,69161,Seneca,NE,Zip Code Area,69161,Zip Matches ZCTA,R
29404,69163,Stapleton,NE,Zip Code Area,69163,Zip Matches ZCTA,R
29405,69165,Sutherland,NE,Zip Code Area,69165,Zip Matches ZCTA,R
29406,69166,Thedford,NE,Zip Code Area,69166,Zip Matches ZCTA,R
29407,69167,Tryon,NE,Zip Code Area,69167,Zip Matches ZCTA,R
29408,69168,Venango,NE,Zip Code Area,69168,Zip Matches ZCTA,R
29409,69169,Wallace,NE,Zip Code Area,69169,Zip Matches ZCTA,R
29410,69170,Wellfleet,NE,Zip Code Area,69170,Zip Matches ZCTA,R
29411,69171,Willow Island,NE,Post Office or large volume customer,69171,Zip Matches ZCTA,R
29412,69201,Valentine,NE,Zip Code Area,69201,Zip Matches ZCTA,R
29413,69210,Ainsworth,NE,Zip Code Area,69210,Zip Matches ZCTA,R
29414,69211,Cody,NE,Zip Code Area,69211,Zip Matches ZCTA,R
29415,69212,Crookston,NE,Zip Code Area,69212,Zip Matches ZCTA,R
29416,69214,Johnstown,NE,Zip Code Area,69214,Zip Matches ZCTA,R
29417,69216,Kilgore,NE,Zip Code Area,69216,Zip Matches ZCTA,R
29418,69217,Long Pine,NE,Zip Code Area,69217,Zip Matches ZCTA,R
29419,69218,Merriman,NE,Zip Code Area,69218,Zip Matches ZCTA,R
29420,69219,Nenzel,NE,Post Office or large volume customer,69219,Zip Matches ZCTA,R
29421,69220,Sparks,NE,Post Office or large volume customer,69220,Zip Matches ZCTA,R
29422,69221,Wood Lake,NE,Zip Code Area,69221,Zip Matches ZCTA,R
29423,69301,Alliance,NE,Zip Code Area,69301,Zip Matches ZCTA,S
29424,69331,Angora,NE,Zip Code Area,69331,Zip Matches ZCTA,R
29425,69333,Ashby,NE,Zip Code Area,69333,Zip Matches ZCTA,R
29426,69334,Bayard,NE,Zip Code Area,69334,Zip Matches ZCTA,R
29427,69335,Bingham,NE,Zip Code Area,69335,Zip Matches ZCTA,R
29428,69336,Bridgeport,NE,Zip Code Area,69336,Zip Matches ZCTA,R
29429,69337,Chadron,NE,Zip Code Area,69337,Zip Matches ZCTA,R
29430,69339,Crawford,NE,Zip Code Area,69339,Zip Matches ZCTA,R
29431,69340,Ellsworth,NE,Zip Code Area,69340,Zip matches ZCTA,R
29432,69341,Gering,NE,Zip Code Area,69341,Zip Matches ZCTA,S
29433,69343,Gordon,NE,Zip Code Area,69343,Zip Matches ZCTA,R
29434,69345,Harrisburg,NE,Zip Code Area,69345,Zip matches ZCTA,R
29435,69346,Harrison,NE,Zip Code Area,69346,Zip Matches ZCTA,R
29436,69347,Hay Springs,NE,Zip Code Area,69347,Zip Matches ZCTA,R
29437,69348,Hemingford,NE,Zip Code Area,69348,Zip Matches ZCTA,R
29438,69350,Hyannis,NE,Zip Code Area,69350,Zip Matches ZCTA,R
29439,69351,Lakeside,NE,Zip Code Area,69351,Zip Matches ZCTA,R
29440,69352,Lyman,NE,Zip Code Area,69352,Zip Matches ZCTA,R
29441,69353,McGrew,NE,Post Office or large volume customer,69353,Zip matches ZCTA,R
29442,69354,Marsland,NE,Zip Code Area,69354,Zip Matches ZCTA,R
29443,69355,Melbeta,NE,Post Office or large volume customer,69355,Zip matches ZCTA,R
29444,69356,Minatare,NE,Zip Code Area,69356,Zip Matches ZCTA,R
29445,69357,Mitchell,NE,Zip Code Area,69357,Zip Matches ZCTA,R
29446,69358,Morrill,NE,Zip Code Area,69358,Zip Matches ZCTA,R
29447,69360,Rushville,NE,Zip Code Area,69360,Zip Matches ZCTA,R
29448,69361,Scottsbluff,NE,Zip Code Area,69361,Zip Matches ZCTA,S
29449,69363,Scottsbluff,NE,Post Office or large volume customer,69361,Spatial join to ZCTA,S
29450,69365,Whiteclay,NE,Post Office or large volume customer,69365,Zip Matches ZCTA,R
29451,69366,Whitman,NE,Zip Code Area,69366,Zip Matches ZCTA,R
29452,69367,Whitney,NE,Zip Code Area,69367,Zip Matches ZCTA,R
29453,70001,Metairie,LA,Zip Code Area,70001,Zip Matches ZCTA,S
29454,70004,Metairie,LA,Post Office or large volume customer,70001,Spatial join to ZCTA,S
29455,70002,Metairie,LA,Zip Code Area,70002,Zip Matches ZCTA,S
29456,70009,Metairie,LA,Post Office or large volume customer,70002,Spatial join to ZCTA,S
29457,70010,Metairie,LA,Post Office or large volume customer,70002,Spatial join to ZCTA,S
29458,70011,Metairie,LA,Post Office or large volume customer,70002,Spatial join to ZCTA,S
29459,70060,Metairie,LA,Post Office or large volume customer,70002,Spatial join to ZCTA,S
29460,70003,Metairie,LA,Zip Code Area,70003,Zip Matches ZCTA,S
29461,70033,Metairie,LA,Post Office or large volume customer,70003,Spatial join to ZCTA,S
29462,70005,Metairie,LA,Zip Code Area,70005,Zip Matches ZCTA,S
29463,70055,Metairie,LA,Post Office or large volume customer,70005,Spatial join to ZCTA,S
29464,70006,Metairie,LA,Zip Code Area,70006,Zip Matches ZCTA,S
29465,70030,Des Allemands,LA,Zip Code Area,70030,Zip Matches ZCTA,R
29466,70031,Ama,LA,Zip Code Area,70031,Zip Matches ZCTA,R
29467,70032,Arabi,LA,Zip Code Area,70032,Zip Matches ZCTA,R
29468,70036,Barataria,LA,Zip Code Area,70036,Zip Matches ZCTA,R
29469,70037,Belle Chasse,LA,Zip Code Area,70037,Zip Matches ZCTA,S
29470,70093,Belle Chasse,LA,Post Office or large volume customer,70037,Spatial join to ZCTA,S
29471,70143,New Orleans,LA,Post Office or large volume customer,70037,Spatial join to ZCTA,S
29472,70038,Boothville,LA,Post Office or large volume customer,70038,Zip Matches ZCTA,R
29473,70039,Boutte,LA,Zip Code Area,70039,Zip Matches ZCTA,R
29474,70040,Braithwaite,LA,Zip Code Area,70040,Zip Matches ZCTA,R
29475,70041,Buras,LA,Zip Code Area,70041,Zip Matches ZCTA,R
29476,70043,Chalmette,LA,Zip Code Area,70043,Zip Matches ZCTA,S
29477,70044,Chalmette,LA,Post Office or large volume customer,70043,Spatial join to ZCTA,S
29478,70047,Destrehan,LA,Zip Code Area,70047,Zip Matches ZCTA,S
29479,70078,New Sarpy,LA,Post Office or large volume customer,70047,Spatial join to ZCTA,S
29480,70049,Edgard,LA,Zip Code Area,70049,Zip Matches ZCTA,R
29481,70050,Empire,LA,Post Office or large volume customer,70050,Zip matches ZCTA,R
29482,70051,Garyville,LA,Zip Code Area,70051,Zip Matches ZCTA,R
29483,70052,Gramercy,LA,Zip Code Area,70052,Zip Matches ZCTA,R
29484,70053,Gretna,LA,Zip Code Area,70053,Zip Matches ZCTA,S
29485,70054,Gretna,LA,Post Office or large volume customer,70053,Spatial join to ZCTA,S
29486,70056,Gretna,LA,Zip Code Area,70056,Zip Matches ZCTA,S
29487,70057,Hahnville,LA,Zip Code Area,70057,Zip Matches ZCTA,R
29488,70058,Harvey,LA,Zip Code Area,70058,Zip Matches ZCTA,S
29489,70059,Harvey,LA,Post Office or large volume customer,70058,Spatial join to ZCTA,S
29490,70062,Kenner,LA,Zip Code Area,70062,Zip Matches ZCTA,S
29491,70063,Kenner,LA,Post Office or large volume customer,70062,Spatial join to ZCTA,S
29492,70097,Kenner,LA,Post Office or large volume customer,70062,Spatial join to ZCTA,S
29493,70064,Kenner,LA,Post Office or large volume customer,70065,Spatial join to ZCTA,U
29494,70065,Kenner,LA,Zip Code Area,70065,Zip Matches ZCTA,U
29495,70067,Lafitte,LA,Zip Code Area,70067,Zip Matches ZCTA,R
29496,70068,LA Place,LA,Zip Code Area,70068,Zip Matches ZCTA,S
29497,70069,LA Place,LA,Post Office or large volume customer,70068,Spatial join to ZCTA,S
29498,70070,Luling,LA,Zip Code Area,70070,Zip Matches ZCTA,S
29499,70071,Lutcher,LA,Zip Code Area,70071,Zip Matches ZCTA,R
29500,70072,Marrero,LA,Zip Code Area,70072,Zip Matches ZCTA,U
29501,70073,Marrero,LA,Post Office or large volume customer,70072,Spatial join to ZCTA,U
29502,70075,Meraux,LA,Zip Code Area,70075,Zip Matches ZCTA,R
29503,70076,Mount Airy,LA,Zip Code Area,70076,Zip matches ZCTA,R
29504,70079,Norco,LA,Zip Code Area,70079,Zip Matches ZCTA,R
29505,70080,Paradis,LA,Zip Code Area,70080,Zip Matches ZCTA,R
29506,70081,Pilottown,LA,Zip Code Area,70091,Spatial join to ZCTA,R
29507,70091,Venice,LA,Zip Code Area,70091,Zip Matches ZCTA,R
29508,70082,Pointe A LA Hache,LA,Post Office or large volume customer,70082,Zip Matches ZCTA,R
29509,70083,Port Sulphur,LA,Zip Code Area,70083,Zip Matches ZCTA,R
29510,70084,Reserve,LA,Zip Code Area,70084,Zip Matches ZCTA,R
29511,70085,Saint Bernard,LA,Zip Code Area,70085,Zip Matches ZCTA,R
29512,70086,Saint James,LA,Zip Code Area,70086,Zip Matches ZCTA,R
29513,70087,Saint Rose,LA,Zip Code Area,70087,Zip Matches ZCTA,R
29514,70090,Vacherie,LA,Zip Code Area,70090,Zip Matches ZCTA,R
29515,70092,Violet,LA,Zip Code Area,70092,Zip Matches ZCTA,R
29516,70094,Westwego,LA,Zip Code Area,70094,Zip Matches ZCTA,S
29517,70096,Westwego,LA,Post Office or large volume customer,70094,Spatial join to ZCTA,S
29518,70112,New Orleans,LA,Zip Code Area,70112,Zip Matches ZCTA,R
29519,70162,New Orleans,LA,Post Office or large volume customer,70112,Spatial join to ZCTA,R
29520,70172,New Orleans,LA,Post Office or large volume customer,70112,Spatial join to ZCTA,R
29521,70195,New Orleans,LA,Post Office or large volume customer,70112,Spatial join to ZCTA,R
29522,70113,New Orleans,LA,Zip Code Area,70113,Zip Matches ZCTA,R
29523,70142,New Orleans,LA,Post Office or large volume customer,70113,Spatial join to ZCTA,R
29524,70150,New Orleans,LA,Post Office or large volume customer,70113,Spatial join to ZCTA,R
29525,70151,New Orleans,LA,Post Office or large volume customer,70113,Spatial join to ZCTA,R
29526,70152,New Orleans,LA,Post Office or large volume customer,70113,Spatial join to ZCTA,R
29527,70153,New Orleans,LA,Post Office or large volume customer,70113,Spatial join to ZCTA,R
29528,70156,New Orleans,LA,Post Office or large volume customer,70113,Spatial join to ZCTA,R
29529,70157,New Orleans,LA,Post Office or large volume customer,70113,Spatial join to ZCTA,R
29530,70158,New Orleans,LA,Post Office or large volume customer,70113,Spatial join to ZCTA,R
29531,70160,New Orleans,LA,Post Office or large volume customer,70113,Spatial join to ZCTA,R
29532,70161,New Orleans,LA,Post Office or large volume customer,70113,Spatial join to ZCTA,R
29533,70164,New Orleans,LA,Post Office or large volume customer,70113,Spatial join to ZCTA,R
29534,70166,New Orleans,LA,Post Office or large volume customer,70113,Spatial join to ZCTA,R
29535,70114,New Orleans,LA,Zip Code Area,70114,Zip Matches ZCTA,S
29536,70174,New Orleans,LA,Post Office or large volume customer,70114,Spatial join to ZCTA,S
29537,70115,New Orleans,LA,Zip Code Area,70115,Zip Matches ZCTA,S
29538,70154,New Orleans,LA,Post Office or large volume customer,70115,Spatial join to ZCTA,S
29539,70175,New Orleans,LA,Post Office or large volume customer,70115,Spatial join to ZCTA,S
29540,70116,New Orleans,LA,Zip Code Area,70116,Zip Matches ZCTA,S
29541,70117,New Orleans,LA,Zip Code Area,70117,Zip Matches ZCTA,S
29542,70145,New Orleans,LA,Post Office or large volume customer,70117,Spatial join to ZCTA,S
29543,70146,New Orleans,LA,Post Office or large volume customer,70117,Spatial join to ZCTA,S
29544,70159,New Orleans,LA,Post Office or large volume customer,70117,Spatial join to ZCTA,S
29545,70177,New Orleans,LA,Post Office or large volume customer,70117,Spatial join to ZCTA,S
29546,70118,New Orleans,LA,Zip Code Area,70118,Zip Matches ZCTA,S
29547,70178,New Orleans,LA,Post Office or large volume customer,70118,Spatial join to ZCTA,S
29548,70185,New Orleans,LA,Post Office or large volume customer,70118,Spatial join to ZCTA,S
29549,70119,New Orleans,LA,Zip Code Area,70119,Zip Matches ZCTA,S
29550,70167,New Orleans,LA,Post Office or large volume customer,70119,Spatial join to ZCTA,S
29551,70179,New Orleans,LA,Post Office or large volume customer,70119,Spatial join to ZCTA,S
29552,70184,New Orleans,LA,Post Office or large volume customer,70119,Spatial join to ZCTA,S
29553,70121,New Orleans,LA,Zip Code Area,70121,Zip Matches ZCTA,S
29554,70181,New Orleans,LA,Post Office or large volume customer,70121,Spatial join to ZCTA,S
29555,70122,New Orleans,LA,Zip Code Area,70122,Zip Matches ZCTA,S
29556,70148,New Orleans,LA,Zip Code Area,70122,Spatial join to ZCTA,S
29557,70182,New Orleans,LA,Post Office or large volume customer,70122,Spatial join to ZCTA,S
29558,70123,New Orleans,LA,Zip Code Area,70123,Zip Matches ZCTA,S
29559,70183,New Orleans,LA,Post Office or large volume customer,70123,Spatial join to ZCTA,S
29560,70124,New Orleans,LA,Zip Code Area,70124,Zip Matches ZCTA,S
29561,70125,New Orleans,LA,Zip Code Area,70125,Zip Matches ZCTA,S
29562,70126,New Orleans,LA,Zip Code Area,70126,Zip Matches ZCTA,S
29563,70141,New Orleans,LA,Post Office or large volume customer,70126,Spatial join to ZCTA,S
29564,70186,New Orleans,LA,Post Office or large volume customer,70126,Spatial join to ZCTA,S
29565,70127,New Orleans,LA,Zip Code Area,70127,Zip Matches ZCTA,S
29566,70187,New Orleans,LA,Post Office or large volume customer,70127,Spatial join to ZCTA,S
29567,70128,New Orleans,LA,Zip Code Area,70128,Zip Matches ZCTA,S
29568,70129,New Orleans,LA,Zip Code Area,70129,Zip Matches ZCTA,R
29569,70189,New Orleans,LA,Post Office or large volume customer,70129,Spatial join to ZCTA,R
29570,70130,New Orleans,LA,Zip Code Area,70130,Zip Matches ZCTA,S
29571,70165,New Orleans,LA,Post Office or large volume customer,70130,Spatial join to ZCTA,S
29572,70170,New Orleans,LA,Post Office or large volume customer,70130,Spatial join to ZCTA,S
29573,70176,New Orleans,LA,Post Office or large volume customer,70130,Spatial join to ZCTA,S
29574,70190,New Orleans,LA,Post Office or large volume customer,70130,Spatial join to ZCTA,S
29575,70131,New Orleans,LA,Zip Code Area,70131,Zip Matches ZCTA,S
29576,70139,New Orleans,LA,Post Office or large volume customer,70139,Zip matches ZCTA,R
29577,70163,New Orleans,LA,Post Office or large volume customer,70163,Zip Matches ZCTA,R
29578,70301,Thibodaux,LA,Zip Code Area,70301,Zip Matches ZCTA,S
29579,70302,Thibodaux,LA,Post Office or large volume customer,70301,Spatial join to ZCTA,S
29580,70310,Thibodaux,LA,Post Office or large volume customer,70301,Spatial join to ZCTA,S
29581,70371,Kraemer,LA,Post Office or large volume customer,70301,Spatial join to ZCTA,S
29582,70339,Pierre Part,LA,Zip Code Area,70339,Zip Matches ZCTA,R
29583,70340,Amelia,LA,Post Office or large volume customer,70340,Zip matches ZCTA,R
29584,70341,Belle Rose,LA,Zip Code Area,70341,Zip Matches ZCTA,R
29585,70342,Berwick,LA,Zip Code Area,70342,Zip Matches ZCTA,R
29586,70343,Bourg,LA,Zip Code Area,70343,Zip Matches ZCTA,R
29587,70344,Chauvin,LA,Zip Code Area,70344,Zip Matches ZCTA,R
29588,70345,Cut Off,LA,Zip Code Area,70345,Zip Matches ZCTA,R
29589,70346,Donaldsonville,LA,Zip Code Area,70346,Zip Matches ZCTA,S
29590,70352,Donner,LA,Post Office or large volume customer,70352,Zip Matches ZCTA,R
29591,70353,Dulac,LA,Zip Code Area,70353,Zip Matches ZCTA,R
29592,70354,Galliano,LA,Zip Code Area,70354,Zip Matches ZCTA,R
29593,70355,Gheens,LA,Zip Code Area,70355,Zip Matches ZCTA,R
29594,70356,Gibson,LA,Zip Code Area,70356,Zip Matches ZCTA,R
29595,70357,Golden Meadow,LA,Zip Code Area,70357,Zip Matches ZCTA,R
29596,70358,Grand Isle,LA,Zip Code Area,70358,Zip Matches ZCTA,R
29597,70359,Gray,LA,Zip Code Area,70359,Zip Matches ZCTA,R
29598,70360,Houma,LA,Zip Code Area,70360,Zip Matches ZCTA,S
29599,70361,Houma,LA,Post Office or large volume customer,70360,Spatial join to ZCTA,S
29600,70363,Houma,LA,Zip Code Area,70363,Zip Matches ZCTA,S
29601,70364,Houma,LA,Zip Code Area,70364,Zip Matches ZCTA,S
29602,70372,Labadieville,LA,Zip Code Area,70372,Zip Matches ZCTA,R
29603,70373,Larose,LA,Zip Code Area,70373,Zip Matches ZCTA,R
29604,70374,Lockport,LA,Zip Code Area,70374,Zip Matches ZCTA,R
29605,70375,Mathews,LA,Zip Code Area,70375,Zip Matches ZCTA,R
29606,70377,Montegut,LA,Zip Code Area,70377,Zip Matches ZCTA,R
29607,70380,Morgan City,LA,Zip Code Area,70380,Zip Matches ZCTA,S
29608,70381,Morgan City,LA,Post Office or large volume customer,70380,Spatial join to ZCTA,S
29609,70390,Napoleonville,LA,Zip Code Area,70390,Zip Matches ZCTA,R
29610,70391,Paincourtville,LA,Post Office or large volume customer,70391,Zip Matches ZCTA,R
29611,70392,Patterson,LA,Zip Code Area,70392,Zip Matches ZCTA,R
29612,70393,Plattenville,LA,Zip Code Area,70393,Zip Matches ZCTA,R
29613,70394,Raceland,LA,Zip Code Area,70394,Zip Matches ZCTA,S
29614,70395,Schriever,LA,Zip Code Area,70395,Zip Matches ZCTA,R
29615,70397,Theriot,LA,Zip Code Area,70397,Zip Matches ZCTA,R
29616,70401,Hammond,LA,Zip Code Area,70401,Zip Matches ZCTA,S
29617,70404,Hammond,LA,Post Office or large volume customer,70401,Spatial join to ZCTA,S
29618,70402,Hammond,LA,Zip Code Area,70402,Zip Matches ZCTA,R
29619,70403,Hammond,LA,Zip Code Area,70403,Zip Matches ZCTA,S
29620,70420,Abita Springs,LA,Zip Code Area,70420,Zip Matches ZCTA,R
29621,70421,Akers,LA,Post Office or large volume customer,70454,Spatial join to ZCTA,S
29622,70454,Ponchatoula,LA,Zip Code Area,70454,Zip Matches ZCTA,S
29623,70422,Amite,LA,Zip Code Area,70422,Zip Matches ZCTA,S
29624,70426,Angie,LA,Zip Code Area,70426,Zip Matches ZCTA,R
29625,70467,Varnado,LA,Zip Code Area,70426,Spatial join to ZCTA,R
29626,70427,Bogalusa,LA,Zip Code Area,70427,Zip Matches ZCTA,S
29627,70429,Bogalusa,LA,Post Office or large volume customer,70427,Spatial join to ZCTA,S
29628,70431,Bush,LA,Zip Code Area,70431,Zip Matches ZCTA,R
29629,70433,Covington,LA,Zip Code Area,70433,Zip Matches ZCTA,S
29630,70434,Covington,LA,Post Office or large volume customer,70433,Spatial join to ZCTA,S
29631,70435,Covington,LA,Zip Code Area,70435,Zip Matches ZCTA,S
29632,70457,Saint Benedict,LA,Post Office or large volume customer,70435,Spatial join to ZCTA,S
29633,70436,Fluker,LA,Zip Code Area,70436,Zip matches ZCTA,R
29634,70437,Folsom,LA,Zip Code Area,70437,Zip Matches ZCTA,R
29635,70438,Franklinton,LA,Zip Code Area,70438,Zip Matches ZCTA,S
29636,70441,Greensburg,LA,Zip Code Area,70441,Zip Matches ZCTA,R
29637,70442,Husser,LA,Zip Code Area,70442,Zip Matches ZCTA,R
29638,70443,Independence,LA,Zip Code Area,70443,Zip Matches ZCTA,S
29639,70444,Kentwood,LA,Zip Code Area,70444,Zip Matches ZCTA,S
29640,70445,Lacombe,LA,Zip Code Area,70445,Zip Matches ZCTA,S
29641,70446,Loranger,LA,Zip Code Area,70446,Zip Matches ZCTA,R
29642,70447,Madisonville,LA,Zip Code Area,70447,Zip Matches ZCTA,S
29643,70448,Mandeville,LA,Zip Code Area,70448,Zip Matches ZCTA,S
29644,70449,Maurepas,LA,Zip Code Area,70449,Zip Matches ZCTA,R
29645,70450,Mount Hermon,LA,Zip Code Area,70450,Zip Matches ZCTA,R
29646,70451,Natalbany,LA,Post Office or large volume customer,70451,Zip Matches ZCTA,R
29647,70452,Pearl River,LA,Zip Code Area,70452,Zip Matches ZCTA,S
29648,70453,Pine Grove,LA,Zip Code Area,70453,Zip Matches ZCTA,R
29649,70455,Robert,LA,Zip Code Area,70455,Zip Matches ZCTA,R
29650,70456,Roseland,LA,Zip Code Area,70456,Zip Matches ZCTA,R
29651,70458,Slidell,LA,Zip Code Area,70458,Zip Matches ZCTA,S
29652,70459,Slidell,LA,Post Office or large volume customer,70458,Spatial join to ZCTA,S
29653,70460,Slidell,LA,Zip Code Area,70460,Zip Matches ZCTA,S
29654,70469,Slidell,LA,Post Office or large volume customer,70460,Spatial join to ZCTA,S
29655,70461,Slidell,LA,Zip Code Area,70461,Zip Matches ZCTA,S
